step,split,loss,lr,elapsed_min,kind
284570,train,3.4242494106292725,0.0002456217920327171,647.7128425002098,train
284580,train,3.5715410709381104,0.0002456182477105561,647.7311607837677,train
284590,train,3.6941559314727783,0.0002456147033020234,647.749485886097,train
284600,train,3.6044905185699463,0.0002456111588071227,647.7678047935168,train
284610,train,3.4948947429656982,0.00024560761422585796,647.7861281434695,train
284620,train,3.4079020023345947,0.00024560406955823283,647.8044524272283,train
284630,train,3.7447617053985596,0.00024560052480425117,647.8227672020595,train
284640,train,3.549527406692505,0.0002455969799639167,647.8410863359769,train
284650,train,3.5950562953948975,0.00024559343503723335,647.8594039320946,train
284660,train,3.380476236343384,0.00024558989002420494,647.8777250250181,train
284670,train,3.593708038330078,0.00024558634492483506,647.8960482041041,train
284680,train,3.5323290824890137,0.00024558279973912767,647.914366944631,train
284690,train,3.5334115028381348,0.0002455792544670865,647.9326865871748,train
284700,train,3.5064358711242676,0.0002455757091087155,647.9510146498681,train
284710,train,3.4995458126068115,0.0002455721636640182,647.969343785445,train
284720,train,3.6438839435577393,0.0002455686181329986,647.9876565416654,train
284730,train,3.567509412765503,0.00024556507251566047,648.00598102808,train
284740,train,3.5319416522979736,0.0002455615268120075,648.0243054827055,train
284750,train,3.5513068628311157,0.0002455579810220437,648.1482402404149,eval
284750,val,3.6991696548461914,0.0002455579810220437,648.1482402404149,eval
284750,train,3.4853596687316895,0.0002455579810220437,648.1500826199849,train
284760,train,3.574514150619507,0.00024555443514577265,648.1684007922809,train
284770,train,3.496368885040283,0.00024555088918319824,648.1867252866427,train
284780,train,3.5873618125915527,0.0002455473431343243,648.2050445079803,train
284790,train,3.520815372467041,0.0002455437969991546,648.2233622312546,train
284800,train,3.5479228496551514,0.0002455402507776929,648.2416852672894,train
284810,train,3.519465446472168,0.0002455367044699431,648.2599994738897,train
284820,train,3.8047595024108887,0.00024553315807590884,648.2783142765363,train
284830,train,3.5457217693328857,0.0002455296115955941,648.2966292301813,train
284840,train,3.681087017059326,0.00024552606502900256,648.3149481415749,train
284850,train,3.297625780105591,0.00024552251837613805,648.3332691431045,train
284860,train,3.565152645111084,0.0002455189716370044,648.3516018470128,train
284870,train,3.5421805381774902,0.00024551542481160535,648.3699294408162,train
284880,train,3.5686728954315186,0.0002455118778999447,648.3882466435432,train
284890,train,3.649672269821167,0.00024550833090202634,648.4065728505452,train
284900,train,3.6914358139038086,0.00024550478381785395,648.4248945713043,train
284910,train,3.538299560546875,0.0002455012366474315,648.4432285984357,train
284920,train,3.4610180854797363,0.0002454976893907626,648.4615576704343,train
284930,train,3.715318202972412,0.00024549414204785115,648.4798884034157,train
284940,train,3.631464719772339,0.00024549059461870097,648.498210410277,train
284950,train,3.4004735946655273,0.0002454870471033158,648.5165245771408,train
284960,train,3.531397819519043,0.00024548349950169945,648.5348458011945,train
284970,train,3.4786012172698975,0.00024547995181385576,648.5531872232755,train
284980,train,3.48244047164917,0.0002454764040397885,648.5715180039406,train
284990,train,3.4117157459259033,0.0002454728561795015,648.5898379087448,train
285000,train,3.5163777446746827,0.0002454693082329985,648.7138016025225,eval
285000,val,3.696083273887634,0.0002454693082329985,648.7138016025225,eval
285000,train,3.3576033115386963,0.0002454693082329985,648.7156463821728,train
285010,train,3.5639874935150146,0.00024546576020028336,648.7339796940486,train
285020,train,3.520655632019043,0.00024546221208135985,648.7523070851962,train
285030,train,3.6745686531066895,0.0002454586638762318,648.7706316947937,train
285040,train,3.482940435409546,0.000245455115584903,648.788945432504,train
285050,train,3.6461381912231445,0.0002454515672073772,648.8072704752286,train
285060,train,3.3371622562408447,0.00024544801874365826,648.8255860845248,train
285070,train,3.4473021030426025,0.00024544447019375003,648.8439181804657,train
285080,train,3.450887680053711,0.00024544092155765623,648.8622530261675,train
285090,train,3.5020856857299805,0.00024543737283538067,648.8805939356486,train
285100,train,3.5360941886901855,0.0002454338240269272,648.89892086188,train
285110,train,3.401297092437744,0.0002454302751322995,648.9172480543455,train
285120,train,3.656782627105713,0.0002454267261515015,648.9355666081111,train
285130,train,3.6339476108551025,0.000245423177084537,648.9538907051086,train
285140,train,3.4496638774871826,0.0002454196279314097,648.9722219705582,train
285150,train,3.469949245452881,0.00024541607869212355,648.9905418435733,train
285160,train,3.5149729251861572,0.0002454125293666822,649.0088601231575,train
285170,train,3.5980427265167236,0.00024540897995508953,649.0271788795789,train
285180,train,3.708111524581909,0.00024540543045734937,649.0455144047737,train
285190,train,3.3745226860046387,0.00024540188087346544,649.0638459006946,train
285200,train,3.4061498641967773,0.0002453983312034416,649.0821691354116,train
285210,train,3.362760543823242,0.00024539478144728174,649.1004980365435,train
285220,train,3.6262826919555664,0.00024539123160498944,649.118821243445,train
285230,train,3.5360774993896484,0.00024538768167656867,649.1371621847153,train
285240,train,3.590752601623535,0.00024538413166202316,649.1554832061132,train
285250,train,3.5142228031158447,0.0002453805815613568,649.2794124762218,eval
285250,val,3.714628825187683,0.0002453805815613568,649.2794124762218,eval
285250,train,3.6500275135040283,0.0002453805815613568,649.2812545975049,train
285260,train,3.5518932342529297,0.00024537703137457337,649.2995683749517,train
285270,train,3.520731210708618,0.0002453734811016766,649.3178837815921,train
285280,train,3.526028871536255,0.0002453699307426703,649.3362063328425,train
285290,train,3.4585165977478027,0.00024536638029755837,649.3545193473498,train
285300,train,3.4410486221313477,0.0002453628297663445,649.3728447318077,train
285310,train,3.5522258281707764,0.00024535927914903256,649.3911793669065,train
285320,train,3.4855728149414062,0.00024535572844562635,649.4095058917999,train
285330,train,3.4927916526794434,0.00024535217765612967,649.4278307000797,train
285340,train,3.571464776992798,0.00024534862678054635,649.446157348156,train
285350,train,3.6067094802856445,0.00024534507581888015,649.4644944508871,train
285360,train,3.4873099327087402,0.0002453415247711349,649.482826880614,train
285370,train,3.622452974319458,0.00024533797363731437,649.5011476357778,train
285380,train,3.435274124145508,0.00024533442241742243,649.5194722533226,train
285390,train,3.556489944458008,0.00024533087111146273,649.5378025213878,train
285400,train,3.450312376022339,0.0002453273197194393,649.5561415910721,train
285410,train,3.4753506183624268,0.00024532376824135577,649.5744644840559,train
285420,train,3.502845287322998,0.0002453202166772161,649.5927789767583,train
285430,train,3.6691486835479736,0.0002453166650270239,649.6111020207405,train
285440,train,3.565772533416748,0.0002453131132907831,649.6294196407,train
285450,train,3.5667505264282227,0.0002453095614684975,649.6477501392365,train
285460,train,3.351318597793579,0.0002453060095601709,649.6660725394885,train
285470,train,3.5502591133117676,0.00024530245756580705,649.6843874295553,train
285480,train,3.600104331970215,0.0002452989054854099,649.7027009328207,train
285490,train,3.580251693725586,0.00024529535331898304,649.7210280219714,train
285500,train,3.5597445154190064,0.00024529180106653046,649.8449555516243,eval
285500,val,3.7243888664245604,0.00024529180106653046,649.8449555516243,eval
285500,train,3.655169725418091,0.00024529180106653046,649.8468010703723,train
285510,train,3.47373366355896,0.0002452882487280558,649.8651188572247,train
285520,train,3.511073350906372,0.0002452846963035631,649.8834444324176,train
285530,train,3.316859006881714,0.0002452811437930559,649.9017752885818,train
285540,train,3.568929433822632,0.00024527759119653825,649.9200929443042,train
285550,train,3.6683154106140137,0.0002452740385140138,649.9384050965309,train
285560,train,3.3598291873931885,0.00024527048574548633,649.9567188858986,train
285570,train,3.6021580696105957,0.00024526693289095975,649.9750409324964,train
285580,train,3.413191795349121,0.0002452633799504379,649.993356537819,train
285590,train,3.5179812908172607,0.0002452598269239244,650.0116762042046,train
285600,train,3.409083366394043,0.00024525627381142325,650.0299953341485,train
285610,train,3.4260237216949463,0.00024525272061293814,650.0483314037323,train
285620,train,3.4027650356292725,0.0002452491673284729,650.0666491031647,train
285630,train,3.641448736190796,0.00024524561395803144,650.0849735538164,train
285640,train,3.516347885131836,0.00024524206050161745,650.1032946944237,train
285650,train,3.514868974685669,0.00024523850695923474,650.1216099182765,train
285660,train,3.5132453441619873,0.00024523495333088715,650.139942463239,train
285670,train,3.642561674118042,0.00024523139961657843,650.1582650502522,train
285680,train,3.636094808578491,0.0002452278458163125,650.1765805999438,train
285690,train,3.614241123199463,0.0002452242919300931,650.1949117501576,train
285700,train,3.570406675338745,0.00024522073795792403,650.2132303317388,train
285710,train,3.622703790664673,0.0002452171838998091,650.2315628012021,train
285720,train,3.4956369400024414,0.0002452136297557522,650.2498818039894,train
285730,train,3.4749257564544678,0.00024521007552575697,650.2682068268458,train
285740,train,3.6101503372192383,0.00024520652120982734,650.2865236481031,train
285750,train,3.5281417179107666,0.00024520296680796715,650.4104472637176,eval
285750,val,3.716825580596924,0.00024520296680796715,650.4104472637176,eval
285750,train,3.502664089202881,0.00024520296680796715,650.4122925202051,train
285760,train,3.631258487701416,0.0002451994123201801,650.4306086460749,train
285770,train,3.4478163719177246,0.00024519585774647007,650.4489146312078,train
285780,train,3.700674057006836,0.0002451923030868408,650.4672493855159,train
285790,train,3.5950911045074463,0.0002451887483412962,650.4855617324512,train
285800,train,3.6538150310516357,0.00024518519350984,650.5038861950238,train
285810,train,3.492697238922119,0.000245181638592476,650.5222118059794,train
285820,train,3.428834915161133,0.0002451780835892081,650.5405248483022,train
285830,train,3.458329916000366,0.00024517452850004003,650.558855899175,train
285840,train,3.7075953483581543,0.0002451709733249756,650.577177755038,train
285850,train,3.514460563659668,0.00024516741806401864,650.5954992016157,train
285860,train,3.4252960681915283,0.00024516386271717294,650.6138232509295,train
285870,train,3.5523486137390137,0.0002451603072844424,650.6321496486664,train
285880,train,3.4995603561401367,0.00024515675176583064,650.6504698912303,train
285890,train,3.5345964431762695,0.0002451531961613417,650.6687958319982,train
285900,train,3.5808606147766113,0.0002451496404709792,650.6871183276177,train
285910,train,3.6618528366088867,0.00024514608469474705,650.705445889632,train
285920,train,3.571010112762451,0.000245142528832649,650.7237766861915,train
285930,train,3.602707862854004,0.00024513897288468893,650.7420967976252,train
285940,train,3.372238874435425,0.0002451354168508706,650.760415705045,train
285950,train,3.6276423931121826,0.00024513186073119784,650.7787265777588,train
285960,train,3.4783289432525635,0.00024512830452567443,650.7970459024111,train
285970,train,3.5497753620147705,0.00024512474823430426,650.8153728326162,train
285980,train,3.3963539600372314,0.000245121191857091,650.8336880922318,train
285990,train,3.49552845954895,0.00024511763539403854,650.8520067572593,train
286000,train,3.5450429201126097,0.00024511407884515073,650.9759968837102,eval
286000,val,3.712100749015808,0.00024511407884515073,650.9759968837102,eval
286000,train,3.6441867351531982,0.00024511407884515073,650.9778389453888,train
286010,train,3.60202693939209,0.00024511052221043135,650.9961669007937,train
286020,train,3.644376277923584,0.0002451069654898842,651.0144943157832,train
286030,train,3.664029598236084,0.00024510340868351307,651.0328053236008,train
286040,train,3.5395889282226562,0.0002450998517913218,651.0511269688607,train
286050,train,3.492067337036133,0.0002450962948133142,651.069450088342,train
286060,train,3.5308423042297363,0.00024509273774949407,651.0877792040507,train
286070,train,3.5426313877105713,0.00024508918059986523,651.1061008056005,train
286080,train,3.5352108478546143,0.0002450856233644315,651.1244170904159,train
286090,train,3.2188189029693604,0.0002450820660431966,651.1427522579829,train
286100,train,3.6231491565704346,0.0002450785086361645,651.1610805432002,train
286110,train,3.4856081008911133,0.0002450749511433389,651.1793927192688,train
286120,train,3.4351935386657715,0.0002450713935647237,651.1977126916249,train
286130,train,3.547962188720703,0.0002450678359003226,651.2160340944926,train
286140,train,3.3837878704071045,0.00024506427815013945,651.234353172779,train
286150,train,3.4953081607818604,0.0002450607203141781,651.2526664574941,train
286160,train,3.6032721996307373,0.0002450571623924424,651.2709943811099,train
286170,train,3.608614444732666,0.000245053604384936,651.2893148422241,train
286180,train,3.628277540206909,0.00024505004629166285,651.3076611359915,train
286190,train,3.519333600997925,0.0002450464881126267,651.3259897112846,train
286200,train,3.5122010707855225,0.00024504292984783144,651.3443126996358,train
286210,train,3.567988157272339,0.0002450393714972808,651.3626343210539,train
286220,train,3.5537335872650146,0.0002450358130609786,651.380963687102,train
286230,train,3.7350268363952637,0.00024503225453892873,651.3992932478587,train
286240,train,3.634134531021118,0.00024502869593113493,651.4176125327746,train
286250,train,3.5121253633499148,0.000245025137237601,651.5415380517642,eval
286250,val,3.69774121761322,0.000245025137237601,651.5415380517642,eval
286250,train,3.6448287963867188,0.000245025137237601,651.5433817863465,train
286260,train,3.6189701557159424,0.00024502157845833077,651.561703880628,train
286270,train,3.2753055095672607,0.0002450180195933281,651.5800339579582,train
286280,train,3.4817166328430176,0.00024501446064259676,651.5983524839083,train
286290,train,3.389833927154541,0.00024501090160614054,651.6166750351588,train
286300,train,3.5390119552612305,0.0002450073424839633,651.6350100755692,train
286310,train,3.5444626808166504,0.0002450037832760689,651.6533251484235,train
286320,train,3.566465139389038,0.000245000223982461,651.6716469049454,train
286330,train,3.5229780673980713,0.0002449966646031435,651.6899691661199,train
286340,train,3.388942241668701,0.00024499310513812026,651.7082824786504,train
286350,train,3.462136745452881,0.000244989545587395,651.7266107320786,train
286360,train,3.637139320373535,0.00024498598595097166,651.7449268539747,train
286370,train,3.4974119663238525,0.00024498242622885395,651.7632367054622,train
286380,train,3.5379767417907715,0.00024497886642104567,651.7815503438313,train
286390,train,3.5091893672943115,0.0002449753065275507,651.7998821616172,train
286400,train,3.245117425918579,0.00024497174654837284,651.81819571654,train
286410,train,3.6246142387390137,0.00024496818648351583,651.8365253647169,train
286420,train,3.743990898132324,0.00024496462633298365,651.8548593878746,train
286430,train,3.471477508544922,0.00024496106609677993,651.8731880386671,train
286440,train,3.6283092498779297,0.0002449575057749086,651.8915237665176,train
286450,train,3.640897512435913,0.0002449539453673734,651.9098400354385,train
286460,train,3.479245901107788,0.0002449503848741782,651.9281662662823,train
286470,train,3.3464672565460205,0.00024494682429532683,651.9464837114016,train
286480,train,3.48752498626709,0.0002449432636308231,651.9648011565208,train
286490,train,3.366715669631958,0.0002449397028806707,651.9831316868464,train
286500,train,3.5051790046691895,0.0002449361420448736,652.1070915063223,eval
286500,val,3.7141107892990113,0.0002449361420448736,652.1070915063223,eval
286500,train,3.62846302986145,0.0002449361420448736,652.1089376568794,train
286510,train,3.623828411102295,0.00024493258112343557,652.1272661010424,train
286520,train,3.616375684738159,0.0002449290201163604,652.1455845157305,train
286530,train,3.6101486682891846,0.0002449254590236519,652.1639122009277,train
286540,train,3.6457886695861816,0.0002449218978453139,652.182228644689,train
286550,train,3.69411039352417,0.00024491833658135025,652.2005552132924,train
286560,train,3.4820592403411865,0.0002449147752317647,652.2188704053561,train
286570,train,3.550847053527832,0.00024491121379656113,652.2371882478396,train
286580,train,3.6635401248931885,0.0002449076522757433,652.2555089990298,train
286590,train,3.3464908599853516,0.00024490409066931504,652.2738360921542,train
286600,train,3.641618013381958,0.0002449005289772802,652.2921622435252,train
286610,train,3.484916925430298,0.00024489696719964257,652.3104921817779,train
286620,train,3.4999372959136963,0.0002448934053364059,652.3288065195084,train
286630,train,3.554753541946411,0.0002448898433875742,652.3471197644869,train
286640,train,3.5999276638031006,0.0002448862813531511,652.3654416203499,train
286650,train,3.4575204849243164,0.00024488271923314047,652.3837626020114,train
286660,train,3.3657736778259277,0.00024487915702754617,652.4020975629488,train
286670,train,3.5391972064971924,0.00024487559473637194,652.4204251964887,train
286680,train,3.6947438716888428,0.00024487203235962164,652.4387465039889,train
286690,train,3.4851431846618652,0.0002448684698972991,652.4570686181386,train
286700,train,3.4603891372680664,0.0002448649073494081,652.4753969987233,train
286710,train,3.531998634338379,0.0002448613447159525,652.4937275211016,train
286720,train,3.566287040710449,0.00024485778199693603,652.5120478351911,train
286730,train,3.667719841003418,0.00024485421919236264,652.530373775959,train
286740,train,3.4042603969573975,0.0002448506563022361,652.5486937681834,train
286750,train,3.521437096595764,0.0002448470933265601,652.6726358294487,eval
286750,val,3.709936428070068,0.0002448470933265601,652.6726358294487,eval
286750,train,3.5085396766662598,0.0002448470933265601,652.6744815866152,train
286760,train,3.469498872756958,0.0002448435302653386,652.6927933454514,train
286770,train,3.6952524185180664,0.0002448399671185754,652.7111183126767,train
286780,train,3.731372594833374,0.0002448364038862743,652.7294387578964,train
286790,train,3.384572744369507,0.00024483284056843913,652.7477726380031,train
286800,train,3.6333346366882324,0.00024482927716507367,652.7660908301672,train
286810,train,3.434786558151245,0.00024482571367618174,652.7844102899234,train
286820,train,3.606333017349243,0.00024482215010176723,652.8027256011962,train
286830,train,3.419475555419922,0.00024481858644183384,652.8210590759913,train
286840,train,3.4108481407165527,0.00024481502269638547,652.8393856962522,train
286850,train,3.4809341430664062,0.00024481145886542596,652.8577072262764,train
286860,train,3.5002834796905518,0.00024480789494895906,652.8760315378507,train
286870,train,3.5380618572235107,0.0002448043309469886,652.8943653702736,train
286880,train,3.4937448501586914,0.0002448007668595185,652.9126819411914,train
286890,train,3.608088970184326,0.0002447972026865524,652.9310146927834,train
286900,train,3.6264939308166504,0.00024479363842809423,652.9493316491445,train
286910,train,3.633589267730713,0.00024479007408414777,652.9676516771317,train
286920,train,3.4858145713806152,0.0002447865096547169,652.9859893163045,train
286930,train,3.3965694904327393,0.00024478294513980537,653.0043169299762,train
286940,train,3.4139649868011475,0.00024477938053941707,653.0226345976193,train
286950,train,3.6314897537231445,0.00024477581585355575,653.0409527858098,train
286960,train,3.472273588180542,0.00024477225108222525,653.0592850764592,train
286970,train,3.5767569541931152,0.0002447686862254294,653.077610361576,train
286980,train,3.5496320724487305,0.000244765121283172,653.0959326148034,train
286990,train,3.2451729774475098,0.000244761556255457,653.1142525553703,train
287000,train,3.5332967710494994,0.00024475799114228794,653.2381951610247,eval
287000,val,3.728217782974243,0.00024475799114228794,653.2381951610247,eval
287000,train,3.6099507808685303,0.00024475799114228794,653.2400425195694,train
287010,train,3.6562225818634033,0.00024475442594366887,653.2583726565043,train
287020,train,3.5885086059570312,0.00024475086065960355,653.2767004370689,train
287030,train,3.459456205368042,0.0002447472952900958,653.2950175523758,train
287040,train,3.633742332458496,0.00024474372983514936,653.3133493820826,train
287050,train,3.452826738357544,0.00024474016429476824,653.3316727201144,train
287060,train,3.63338565826416,0.00024473659866895605,653.3499984701474,train
287070,train,3.6639604568481445,0.0002447330329577167,653.3683254361152,train
287080,train,3.5276553630828857,0.00024472946716105404,653.3866601109505,train
287090,train,3.606458902359009,0.00024472590127897186,653.4049781243007,train
287100,train,3.568331480026245,0.000244722335311474,653.4233013828596,train
287110,train,3.6042544841766357,0.00024471876925856423,653.4416187842687,train
287120,train,3.709951877593994,0.00024471520312024643,653.4599355777104,train
287130,train,3.578234910964966,0.0002447116368965244,653.4782701253891,train
287140,train,3.59122371673584,0.0002447080705874019,653.4965977787972,train
287150,train,3.5582566261291504,0.00024470450419288286,653.5149255275726,train
287160,train,3.6131536960601807,0.00024470093771297106,653.5332482258478,train
287170,train,3.634207010269165,0.00024469737114767026,653.5515640576681,train
287180,train,3.5892269611358643,0.00024469380449698437,653.5698938568434,train
287190,train,3.533936023712158,0.0002446902377609171,653.5882137537003,train
287200,train,3.5709340572357178,0.0002446866709394724,653.606537950039,train
287210,train,3.470729351043701,0.00024468310403265406,653.6248608152072,train
287220,train,3.7460567951202393,0.00024467953704046584,653.643200524648,train
287230,train,3.4801416397094727,0.00024467596996291156,653.6615273316701,train
287240,train,3.6390011310577393,0.00024467240279999516,653.6798500498136,train
287250,train,3.512197093963623,0.0002446688355517203,653.8038105408351,eval
287250,val,3.703556180000305,0.0002446688355517203,653.8038105408351,eval
287250,train,3.5137338638305664,0.0002446688355517203,653.8056516766549,train
287260,train,3.567270278930664,0.0002446652682180909,653.8239652514458,train
287270,train,3.557666540145874,0.00024466170079911077,653.84228678147,train
287280,train,3.4424514770507812,0.0002446581332947837,653.860634013017,train
287290,train,3.464456558227539,0.0002446545657051136,653.8789661367734,train
287300,train,3.4775803089141846,0.00024465099803010415,653.8972969373067,train
287310,train,3.379906177520752,0.00024464743026975935,653.9156315326691,train
287320,train,3.4479849338531494,0.00024464386242408284,653.93395165205,train
287330,train,3.536625385284424,0.0002446402944930786,653.9522803386052,train
287340,train,3.5441901683807373,0.0002446367264767503,653.9706063310306,train
287350,train,3.6140944957733154,0.00024463315837510184,653.9889334082603,train
287360,train,3.567668914794922,0.0002446295901881371,654.0072573304176,train
287370,train,3.5744171142578125,0.00024462602191585987,654.0255812883377,train
287380,train,3.6060545444488525,0.00024462245355827384,654.043908560276,train
287390,train,3.6170167922973633,0.00024461888511538305,654.0622409065564,train
287400,train,3.4485130310058594,0.00024461531658719114,654.0805640935898,train
287410,train,3.5770480632781982,0.00024461174797370207,654.0988906065623,train
287420,train,3.5990145206451416,0.00024460817927491956,654.1172090490659,train
287430,train,3.58111834526062,0.00024460461049084754,654.1355335315069,train
287440,train,3.3913662433624268,0.00024460104162148973,654.1538686792056,train
287450,train,3.4349613189697266,0.00024459747266684993,654.172197608153,train
287460,train,3.4882864952087402,0.0002445939036269321,654.190514310201,train
287470,train,3.7676022052764893,0.00024459033450173993,654.2088222662608,train
287480,train,3.4716248512268066,0.0002445867652912774,654.2271571675936,train
287490,train,3.4375972747802734,0.0002445831959955482,654.2454807599386,train
287500,train,3.5020623254776,0.0002445796266145561,654.3694207429886,eval
287500,val,3.7261401557922365,0.0002445796266145561,654.3694207429886,eval
287500,train,3.5907375812530518,0.0002445796266145561,654.3712653199832,train
287510,train,3.517305612564087,0.0002445760571483051,654.389587199688,train
287520,train,3.3932628631591797,0.00024457248759679896,654.4079044222832,train
287530,train,3.4712023735046387,0.00024456891796004144,654.4262279510498,train
287540,train,3.574702262878418,0.00024456534823803647,654.4445540944736,train
287550,train,3.607835531234741,0.00024456177843078773,654.4628804365794,train
287560,train,3.4664254188537598,0.0002445582085382992,654.4812123139699,train
287570,train,3.4638259410858154,0.0002445546385605746,654.4995368878047,train
287580,train,3.3092081546783447,0.0002445510684976178,654.5178617676099,train
287590,train,3.6897170543670654,0.0002445474983494326,654.5361930330595,train
287600,train,3.433274507522583,0.00024454392811602284,654.5545347571373,train
287610,train,3.593247652053833,0.0002445403577973923,654.572858484586,train
287620,train,3.3814032077789307,0.00024453678739354496,654.591186495622,train
287630,train,3.396602153778076,0.0002445332169044844,654.6095300038655,train
287640,train,3.4888741970062256,0.00024452964633021467,654.6278548041979,train
287650,train,3.649393320083618,0.00024452607567073943,654.6461916486422,train
287660,train,3.347165584564209,0.00024452250492606266,654.6645155946413,train
287670,train,3.7001583576202393,0.0002445189340961881,654.6828330874444,train
287680,train,3.605543613433838,0.0002445153631811195,654.7011592547099,train
287690,train,3.598543643951416,0.00024451179218086083,654.7194841543834,train
287700,train,3.511462926864624,0.0002445082210954158,654.7378162741661,train
287710,train,3.61871600151062,0.0002445046499247884,654.756133679549,train
287720,train,3.4520204067230225,0.00024450107866898224,654.7744626402855,train
287730,train,3.427011251449585,0.00024449750732800126,654.7927831848463,train
287740,train,3.450732707977295,0.0002444939359018493,654.8111151297887,train
287750,train,3.523757829666138,0.0002444903643905302,654.9350503325462,eval
287750,val,3.700412154197693,0.0002444903643905302,654.9350503325462,eval
287750,train,3.6530370712280273,0.0002444903643905302,654.9369012594223,train
287760,train,3.61008882522583,0.00024448679279404767,654.9552223801613,train
287770,train,3.6093711853027344,0.00024448322111240566,654.973543993632,train
287780,train,3.4832921028137207,0.00024447964934560797,654.9918629089991,train
287790,train,3.409621000289917,0.0002444760774936584,655.0101802984874,train
287800,train,3.4526915550231934,0.0002444725055565607,655.0284974296887,train
287810,train,3.663813352584839,0.0002444689335343189,655.046820851167,train
287820,train,3.4369044303894043,0.00024446536142693664,655.0651626149813,train
287830,train,3.2168896198272705,0.0002444617892344178,655.0834903240204,train
287840,train,3.4927191734313965,0.00024445821695676627,655.1018107771873,train
287850,train,3.480229377746582,0.00024445464459398584,655.120128540198,train
287860,train,3.6198878288269043,0.0002444510721460803,655.1384653011958,train
287870,train,3.455641508102417,0.0002444474996130535,655.1567828098933,train
287880,train,3.5068016052246094,0.00024444392699490933,655.1751035094261,train
287890,train,3.491816759109497,0.00024444035429165153,655.1934202869733,train
287900,train,3.5924880504608154,0.0002444367815032839,655.2117435296376,train
287910,train,3.5111074447631836,0.0002444332086298104,655.2300802906354,train
287920,train,3.6877124309539795,0.0002444296356712347,655.2484103520711,train
287930,train,3.524153470993042,0.0002444260626275608,655.266736082236,train
287940,train,3.5299220085144043,0.0002444224894987924,655.2850569605828,train
287950,train,3.5703277587890625,0.00024441891628493333,655.303383286794,train
287960,train,3.3762612342834473,0.00024441534298598754,655.3217018127441,train
287970,train,3.5087552070617676,0.00024441176960195876,655.3400292436282,train
287980,train,3.5776913166046143,0.0002444081961328508,655.3583378275235,train
287990,train,3.551703929901123,0.00024440462257866753,655.376660700639,train
288000,train,3.5313345909118654,0.00024440104893941274,655.5005992452303,eval
288000,val,3.706794948577881,0.00024440104893941274,655.5005992452303,eval
288000,train,3.305952787399292,0.00024440104893941274,655.5024415651957,train
288010,train,3.502300977706909,0.00024439747521509035,655.5207604130109,train
288020,train,3.741478681564331,0.00024439390140570407,655.5390747110049,train
288030,train,3.618065595626831,0.0002443903275112578,655.5573937614759,train
288040,train,3.597533941268921,0.00024438675353175536,655.5757145365079,train
288050,train,3.568354368209839,0.0002443831794672006,655.5940402905146,train
288060,train,3.5607821941375732,0.0002443796053175973,655.6123635053634,train
288070,train,3.6850130558013916,0.00024437603108294934,655.6306968092919,train
288080,train,3.596776247024536,0.0002443724567632605,655.6490307688713,train
288090,train,3.5323824882507324,0.0002443688823585346,655.6673660357793,train
288100,train,3.3191616535186768,0.0002443653078687755,655.6856996854146,train
288110,train,3.525106906890869,0.00024436173329398707,655.7040215849877,train
288120,train,3.468905448913574,0.0002443581586341731,655.7223445494969,train
288130,train,3.62117600440979,0.00024435458388933745,655.7406823635101,train
288140,train,3.4016683101654053,0.00024435100905948387,655.7589983463288,train
288150,train,3.449308395385742,0.0002443474341446162,655.7773152430852,train
288160,train,3.355769157409668,0.00024434385914473837,655.7956335147222,train
288170,train,3.64404034614563,0.00024434028405985415,655.813976641496,train
288180,train,3.5737805366516113,0.00024433670888996734,655.832298318545,train
288190,train,3.5997986793518066,0.00024433313363508185,655.8506304740906,train
288200,train,3.648094415664673,0.0002443295582952014,655.8689558903376,train
288210,train,3.6261024475097656,0.0002443259828703299,655.8872824907303,train
288220,train,3.438915491104126,0.0002443224073604712,655.9056199193001,train
288230,train,3.4670605659484863,0.00024431883176562907,655.9239327788353,train
288240,train,3.529421091079712,0.0002443152560858074,655.9422420144081,train
288250,train,3.5363273668289184,0.0002443116803210099,656.0661921660105,eval
288250,val,3.7066287660598753,0.0002443116803210099,656.0661921660105,eval
288250,train,3.469296932220459,0.0002443116803210099,656.0680403669675,train
288260,train,3.4416143894195557,0.0002443081044712405,656.0863599379858,train
288270,train,3.4210267066955566,0.00024430452853650307,656.1046837011974,train
288280,train,3.545607328414917,0.00024430095251680136,656.1230123440424,train
288290,train,3.5678958892822266,0.00024429737641213923,656.1413459897042,train
288300,train,3.4404850006103516,0.00024429380022252054,656.1596682389577,train
288310,train,3.5068466663360596,0.00024429022394794903,656.1779833594958,train
288320,train,3.5120015144348145,0.00024428664758842865,656.1963037848473,train
288330,train,3.3096718788146973,0.0002442830711439631,656.2146287878354,train
288340,train,3.5705018043518066,0.00024427949461455637,656.2329693953196,train
288350,train,3.6666860580444336,0.00024427591800021216,656.251301586628,train
288360,train,3.6219630241394043,0.00024427234130093437,656.2696211576462,train
288370,train,3.5470283031463623,0.0002442687645167268,656.287951318423,train
288380,train,3.314514398574829,0.0002442651876475933,656.3062729557355,train
288390,train,3.5324549674987793,0.0002442616106935377,656.3246028184891,train
288400,train,3.475914716720581,0.0002442580336545638,656.3429336468379,train
288410,train,3.413722515106201,0.00024425445653067547,656.3612628857295,train
288420,train,3.5845656394958496,0.00024425087932187654,656.3795858780543,train
288430,train,3.5687811374664307,0.0002442473020281709,656.3979270418484,train
