,step,split,loss,lr,elapsed_min,kind,source_file
49099,454660,train,3.3216733932495117,0.0001762284032182,54.302708796660106,train,losses.csv
49100,454670,train,3.1157703399658203,0.0001762239997376,54.307342259089154,train,losses.csv
49101,454680,train,3.23925518989563,0.000176219596245,54.311987431844074,train,losses.csv
49102,454690,train,3.188762664794922,0.0001762151927404,54.31662862698237,train,losses.csv
49103,454700,train,3.0673794746398926,0.0001762107892237,54.32126125892003,train,losses.csv
49104,454710,train,3.2727835178375244,0.0001762063856951,54.32591271400452,train,losses.csv
49105,454720,train,3.327326774597168,0.0001762019821544,54.3305451075236,train,losses.csv
49106,454730,train,3.234405755996704,0.0001761975786017,54.335181856155394,train,losses.csv
49107,454740,train,3.1775267124176025,0.0001761931750371,54.33981121778488,train,losses.csv
49108,454750,train,3.210144906044006,0.0001761887714604,54.3698809782664,eval,losses.csv
49110,454750,train,3.136425733566284,0.0001761887714604,54.37038862307866,train,losses.csv
49109,454750,val,3.2573587846755983,0.0001761887714604,54.3698809782664,eval,losses.csv
49111,454760,train,3.1637675762176514,0.0001761843678718,54.37504226366679,train,losses.csv
49112,454770,train,3.33891224861145,0.0001761799642712,54.379672610759734,train,losses.csv
49113,454780,train,3.1150126457214355,0.0001761755606586,54.384304257233936,train,losses.csv
49114,454790,train,3.239804983139038,0.000176171157034,54.38896632194519,train,losses.csv
49115,454800,train,3.165844440460205,0.0001761667533974,54.39362518787384,train,losses.csv
49116,454810,train,3.225437641143799,0.0001761623497489,54.39825821320216,train,losses.csv
49117,454820,train,3.1664068698883057,0.0001761579460885,54.40289166768392,train,losses.csv
49118,454830,train,3.042947292327881,0.0001761535424161,54.40752604802449,train,losses.csv
49119,454840,train,3.2901644706726074,0.0001761491387317,54.412172536055245,train,losses.csv
49120,454850,train,3.214224100112915,0.0001761447350354,54.416803586483,train,losses.csv
49121,454860,train,3.145085573196411,0.0001761403313271,54.42142833073934,train,losses.csv
49122,454870,train,3.1109697818756104,0.0001761359276069,54.426062202453615,train,losses.csv
49123,454880,train,3.2472121715545654,0.0001761315238748,54.43071039915085,train,losses.csv
49124,454890,train,3.1712687015533447,0.0001761271201308,54.43536228338878,train,losses.csv
49125,454900,train,3.3290462493896484,0.0001761227163748,54.43999429941177,train,losses.csv
49126,454910,train,3.273775815963745,0.0001761183126069,54.44462635914485,train,losses.csv
49127,454920,train,3.201754093170166,0.0001761139088271,54.44925434589386,train,losses.csv
49128,454930,train,3.14467716217041,0.0001761095050354,54.453902606169386,train,losses.csv
49129,454940,train,3.2260122299194336,0.0001761051012318,54.45854283173879,train,losses.csv
49130,454950,train,3.2618277072906494,0.0001761006974163,54.46317658027013,train,losses.csv
49131,454960,train,3.3655433654785156,0.0001760962935889,54.46781328121821,train,losses.csv
49132,454970,train,3.28507661819458,0.0001760918897496,54.472452167669935,train,losses.csv
49133,454980,train,3.246461868286133,0.0001760874858984,54.47709898948669,train,losses.csv
49134,454990,train,3.4349584579467773,0.0001760830820354,54.48174028396606,train,losses.csv
49135,455000,train,3.2330217456817625,0.0001760786781605,54.51181258360545,eval,losses.csv
49137,455000,train,3.293724298477173,0.0001760786781605,54.51229325930277,train,losses.csv
49136,455000,val,3.228439116477966,0.0001760786781605,54.51181258360545,eval,losses.csv
49138,455010,train,3.259035348892212,0.0001760742742737,54.516938996315005,train,losses.csv
49139,455020,train,3.289414405822754,0.000176069870375,54.52158011595408,train,losses.csv
49140,455030,train,3.3355677127838135,0.0001760654664645,54.526206119855246,train,losses.csv
49141,455040,train,3.245079755783081,0.0001760610625422,54.530848093827565,train,losses.csv
49142,455050,train,3.30734920501709,0.0001760566586079,54.535479692618054,train,losses.csv
49143,455060,train,3.1864075660705566,0.0001760522546619,54.54014179309209,train,losses.csv
49144,455070,train,3.218451738357544,0.000176047850704,54.544777739048,train,losses.csv
49145,455080,train,3.1879794597625732,0.0001760434467342,54.549428164958954,train,losses.csv
49146,455090,train,3.1751320362091064,0.0001760390427526,54.5540686527888,train,losses.csv
49147,455100,train,3.228040933609009,0.0001760346387592,54.55869983037313,train,losses.csv
49148,455110,train,3.292766809463501,0.000176030234754,54.56334160963694,train,losses.csv
49149,455120,train,3.1229753494262695,0.000176025830737,54.56797660986582,train,losses.csv
49150,455130,train,3.2453911304473877,0.0001760214267081,54.572607068220776,train,losses.csv
49151,455140,train,3.165858268737793,0.0001760170226675,54.577266625563304,train,losses.csv
49152,455150,train,3.214850664138794,0.000176012618615,54.5818932056427,train,losses.csv
49153,455160,train,3.3119852542877197,0.0001760082145507,54.58653362194697,train,losses.csv
49154,455170,train,3.180171251296997,0.0001760038104747,54.59117338260015,train,losses.csv
49155,455180,train,3.225853204727173,0.0001759994063868,54.59582455555598,train,losses.csv
49156,455190,train,3.197382926940918,0.0001759950022872,54.60046377976735,train,losses.csv
49157,455200,train,3.2838826179504395,0.0001759905981758,54.60511429707209,train,losses.csv
49158,455210,train,3.2142820358276367,0.0001759861940526,54.60974250237147,train,losses.csv
49159,455220,train,3.186215400695801,0.0001759817899176,54.61438473860423,train,losses.csv
49160,455230,train,3.1503970623016357,0.0001759773857709,54.61903301080068,train,losses.csv
49161,455240,train,3.2812705039978027,0.0001759729816124,54.62367527882258,train,losses.csv
49162,455250,train,3.235925760269165,0.0001759685774422,54.65375281969706,eval,losses.csv
49164,455250,train,3.3125200271606445,0.0001759685774422,54.654237961769105,train,losses.csv
49163,455250,val,3.228915419578552,0.0001759685774422,54.65375281969706,eval,losses.csv
49165,455260,train,3.209468364715576,0.0001759641732602,54.65888943274816,train,losses.csv
49166,455270,train,3.240586042404175,0.0001759597690665,54.663537780443825,train,losses.csv
49167,455280,train,3.126891851425171,0.000175955364861,54.66817314227422,train,losses.csv
49168,455290,train,3.3209972381591797,0.0001759509606438,54.67282002766927,train,losses.csv
49169,455300,train,3.2231574058532715,0.0001759465564148,54.677449901898704,train,losses.csv
49170,455310,train,3.205874443054199,0.0001759421521742,54.68208694855373,train,losses.csv
49171,455320,train,3.2162606716156006,0.0001759377479218,54.68675346771876,train,losses.csv
49172,455330,train,3.169225692749023,0.0001759333436576,54.691391789913176,train,losses.csv
49173,455340,train,3.182786703109741,0.0001759289393818,54.69603501955668,train,losses.csv
49174,455350,train,3.2292587757110596,0.0001759245350943,54.70067843993505,train,losses.csv
49175,455360,train,3.0949490070343018,0.000175920130795,54.705328027407326,train,losses.csv
49176,455370,train,3.1251959800720215,0.0001759157264841,54.709966917832695,train,losses.csv
49177,455380,train,3.2567315101623535,0.0001759113221614,54.71461001634598,train,losses.csv
49178,455390,train,3.0601963996887207,0.0001759069178271,54.71925894021988,train,losses.csv
49179,455400,train,3.1664531230926514,0.0001759025134811,54.72390495141347,train,losses.csv
49180,455410,train,3.2407495975494385,0.0001758981091234,54.72854439020157,train,losses.csv
49181,455420,train,3.1553471088409424,0.000175893704754,54.73317594130834,train,losses.csv
49182,455430,train,3.14298152923584,0.000175889300373,54.737833082675934,train,losses.csv
49183,455440,train,3.154442548751831,0.0001758848959803,54.742466592788695,train,losses.csv
49184,455450,train,3.2400827407836914,0.0001758804915759,54.74710336128871,train,losses.csv
49185,455460,train,3.2542724609375,0.0001758760871599,54.75174725850423,train,losses.csv
49186,455470,train,3.134089946746826,0.0001758716827322,54.75639266173045,train,losses.csv
49187,455480,train,3.2727880477905273,0.0001758672782929,54.761032108465834,train,losses.csv
49188,455490,train,3.3320906162261963,0.0001758628738419,54.76566582918167,train,losses.csv
49191,455500,train,3.2104486989974976,0.0001758584693793,54.79583748579025,eval,losses.csv
49189,455500,train,3.246710777282715,0.0001758584693793,54.79632145563762,train,losses.csv
49190,455500,val,3.2261474657058717,0.0001758584693793,54.79583748579025,eval,losses.csv
49192,455510,train,3.2592718601226807,0.0001758540649051,54.80098610321681,train,losses.csv
49193,455520,train,3.1590816974639893,0.0001758496604192,54.80563964446386,train,losses.csv
49194,455530,train,3.226643323898315,0.0001758452559217,54.810287920633954,train,losses.csv
49195,455540,train,3.2696211338043213,0.0001758408514126,54.81493856509527,train,losses.csv
49196,455550,train,3.119741678237915,0.0001758364468919,54.81958288351695,train,losses.csv
49197,455560,train,3.156379461288452,0.0001758320423595,54.82423413991928,train,losses.csv
49198,455570,train,3.3330814838409424,0.0001758276378156,54.82888948122661,train,losses.csv
49199,455580,train,3.329396963119507,0.0001758232332601,54.83353673617045,train,losses.csv
49200,455590,train,3.2199230194091797,0.0001758188286929,54.83818060557048,train,losses.csv
49201,455600,train,3.2675235271453857,0.0001758144241142,54.842833908398944,train,losses.csv
49202,455610,train,3.210041761398315,0.0001758100195239,54.84749253193537,train,losses.csv
49203,455620,train,3.29199481010437,0.000175805614922,54.852144261201225,train,losses.csv
49204,455630,train,3.2644174098968506,0.0001758012103085,54.8567852139473,train,losses.csv
49205,455640,train,3.274958848953247,0.0001757968056835,54.861419359842934,train,losses.csv
49206,455650,train,3.206573009490967,0.0001757924010468,54.86607101758321,train,losses.csv
49207,455660,train,3.18298864364624,0.0001757879963987,54.8707101504008,train,losses.csv
49208,455670,train,3.2109105587005615,0.0001757835917389,54.87535957495371,train,losses.csv
49209,455680,train,3.268616199493408,0.0001757791870676,54.87999563217163,train,losses.csv
49210,455690,train,3.179476737976074,0.0001757747823848,54.884667404492696,train,losses.csv
49211,455700,train,3.2318785190582275,0.0001757703776904,54.889324657122295,train,losses.csv
49212,455710,train,3.1230649948120117,0.0001757659729845,54.89396303494771,train,losses.csv
49213,455720,train,3.3064610958099365,0.0001757615682671,54.89862842957179,train,losses.csv
49214,455730,train,3.3348419666290283,0.0001757571635381,54.903275815645856,train,losses.csv
49215,455740,train,3.181434392929077,0.0001757527587976,54.90793026685715,train,losses.csv
49216,455750,train,3.2270436763763426,0.0001757483540456,54.939949822425845,eval,losses.csv
49218,455750,train,3.3201582431793213,0.0001757483540456,54.94045171737671,train,losses.csv
49217,455750,val,3.2369186973571775,0.0001757483540456,54.939949822425845,eval,losses.csv
49219,455760,train,3.1464860439300537,0.000175743949282,54.94517141183217,train,losses.csv
49220,455770,train,3.2448112964630127,0.000175739544507,54.94984798828761,train,losses.csv
49221,455780,train,3.0924789905548096,0.0001757351397204,54.95453076759974,train,losses.csv
49222,455790,train,3.2164673805236816,0.0001757307349223,54.959215764204664,train,losses.csv
49223,455800,train,3.2386181354522705,0.0001757263301128,54.96389315923055,train,losses.csv
49224,455810,train,3.2894222736358643,0.0001757219252917,54.96857029994329,train,losses.csv
49225,455820,train,3.3840134143829346,0.0001757175204592,54.97326108614604,train,losses.csv
49226,455830,train,3.263841152191162,0.0001757131156152,54.977942017714184,train,losses.csv
49227,455840,train,3.1568145751953125,0.0001757087107597,54.98262362480163,train,losses.csv
49228,455850,train,3.1417582035064697,0.0001757043058927,54.98730020920435,train,losses.csv
49229,455860,train,3.189319372177124,0.0001756999010143,54.991972561677294,train,losses.csv
49230,455870,train,3.2436838150024414,0.0001756954961244,54.996618167559305,train,losses.csv
49231,455880,train,3.28070068359375,0.000175691091223,55.00126248598099,train,losses.csv
49232,455890,train,3.229322910308838,0.0001756866863102,55.005913984775546,train,losses.csv
49233,455900,train,3.261171340942383,0.0001756822813859,55.010557770729065,train,losses.csv
49234,455910,train,3.317321538925171,0.0001756778764502,55.01521213452021,train,losses.csv
49235,455920,train,3.2721827030181885,0.0001756734715031,55.0198592543602,train,losses.csv
49236,455930,train,3.252926826477051,0.0001756690665445,55.02451308568319,train,losses.csv
49237,455940,train,3.191519021987915,0.0001756646615745,55.02915767431259,train,losses.csv
49238,455950,train,3.2397382259368896,0.0001756602565931,55.03380317290624,train,losses.csv
49239,455960,train,3.219630241394043,0.0001756558516002,55.03843881289164,train,losses.csv
49240,455970,train,3.1430044174194336,0.0001756514465959,55.04309922854106,train,losses.csv
49241,455980,train,3.3025999069213867,0.0001756470415802,55.047742295265195,train,losses.csv
49242,455990,train,3.342712163925171,0.0001756426365531,55.052404232819875,train,losses.csv
49243,456000,train,3.214746775627136,0.0001756382315146,55.082522602876026,eval,losses.csv
49245,456000,train,3.2851085662841797,0.0001756382315146,55.08301015297572,train,losses.csv
49244,456000,val,3.2303727531433104,0.0001756382315146,55.082522602876026,eval,losses.csv
49246,456010,train,3.280165433883667,0.0001756338264647,55.08767325480779,train,losses.csv
49247,456020,train,3.399953842163086,0.0001756294214035,55.092306113243104,train,losses.csv
49248,456030,train,3.1237223148345947,0.0001756250163308,55.09694015582402,train,losses.csv
49249,456040,train,3.216334104537964,0.0001756206112467,55.10157989660899,train,losses.csv
49250,456050,train,3.3059675693511963,0.0001756162061513,55.106233060359955,train,losses.csv
49251,456060,train,3.373243808746338,0.0001756118010445,55.11086402336756,train,losses.csv
49252,456070,train,3.154357433319092,0.0001756073959263,55.11550017595291,train,losses.csv
49253,456080,train,3.199704885482788,0.0001756029907968,55.12013931274414,train,losses.csv
49254,456090,train,3.155216693878174,0.0001755985856559,55.12477902968725,train,losses.csv
49255,456100,train,3.2261874675750732,0.0001755941805036,55.12942057847977,train,losses.csv
49256,456110,train,3.205211877822876,0.00017558977534,55.13406412998835,train,losses.csv
49257,456120,train,3.1767470836639404,0.000175585370165,55.13870590925217,train,losses.csv
49258,456130,train,3.262685775756836,0.0001755809649787,55.14335013628006,train,losses.csv
49259,456140,train,3.1860697269439697,0.0001755765597811,55.1479878226916,train,losses.csv
49260,456150,train,3.3064839839935303,0.0001755721545721,55.15262140830358,train,losses.csv
49261,456160,train,3.284663200378418,0.0001755677493519,55.15726044178009,train,losses.csv
49262,456170,train,3.2392947673797607,0.0001755633441202,55.161912675698595,train,losses.csv
49263,456180,train,3.290454626083374,0.0001755589388773,55.16656005382538,train,losses.csv
49264,456190,train,3.358696699142456,0.0001755545336231,55.17119853496551,train,losses.csv
49265,456200,train,3.1750426292419434,0.0001755501283575,55.17584391037623,train,losses.csv
49266,456210,train,3.2561075687408447,0.0001755457230807,55.180477464199065,train,losses.csv
49267,456220,train,3.1210289001464844,0.0001755413177925,55.18511896530787,train,losses.csv
49268,456230,train,3.199763774871826,0.0001755369124931,55.18976214329402,train,losses.csv
49269,456240,train,3.2314326763153076,0.0001755325071823,55.19439917405446,train,losses.csv
49270,456250,train,3.228563041687012,0.0001755281018603,55.22449539899826,eval,losses.csv
49272,456250,train,3.2162632942199707,0.0001755281018603,55.22499045530955,train,losses.csv
49271,456250,val,3.240740189552307,0.0001755281018603,55.22449539899826,eval,losses.csv
49273,456260,train,3.267009019851685,0.000175523696527,55.229645891984305,train,losses.csv
49274,456270,train,3.178619861602783,0.0001755192911825,55.234289197127026,train,losses.csv
49275,456280,train,3.124204635620117,0.0001755148858266,55.23893226385117,train,losses.csv
49276,456290,train,3.281099796295166,0.0001755104804595,55.24358065128327,train,losses.csv
49277,456300,train,3.2063677310943604,0.0001755060750811,55.24822934071223,train,losses.csv
49278,456310,train,3.244499683380127,0.0001755016696915,55.252859691778816,train,losses.csv
49279,456320,train,3.273284673690796,0.0001754972642906,55.25750346978506,train,losses.csv
49280,456330,train,3.2088782787323,0.0001754928588785,55.262142248948415,train,losses.csv
49281,456340,train,3.27941632270813,0.0001754884534552,55.266790544986726,train,losses.csv
49282,456350,train,3.1846582889556885,0.0001754840480206,55.27143731514613,train,losses.csv
49283,456360,train,3.232050657272339,0.0001754796425747,55.276081395149234,train,losses.csv
49284,456370,train,3.138240337371826,0.0001754752371177,55.280727275212605,train,losses.csv
49285,456380,train,3.213793992996216,0.0001754708316494,55.28536864519119,train,losses.csv
49286,456390,train,3.2948977947235107,0.0001754664261699,55.29001924991608,train,losses.csv
49287,456400,train,3.238781690597534,0.0001754620206792,55.29466628233592,train,losses.csv
49288,456410,train,3.1657159328460693,0.0001754576151773,55.299303909142814,train,losses.csv
49289,456420,train,3.3105390071868896,0.0001754532096641,55.30393757025401,train,losses.csv
49290,456430,train,3.2836265563964844,0.0001754488041398,55.30857830047607,train,losses.csv
49291,456440,train,3.240323781967163,0.0001754443986043,55.31322146256765,train,losses.csv
49292,456450,train,3.2545182704925537,0.0001754399930576,55.31785498062769,train,losses.csv
49293,456460,train,3.2574918270111084,0.0001754355874997,55.322499517599745,train,losses.csv
49294,456470,train,3.2039005756378174,0.0001754311819306,55.327139647801715,train,losses.csv
49295,456480,train,3.2515125274658203,0.0001754267763504,55.3317822376887,train,losses.csv
49296,456490,train,3.26430344581604,0.0001754223707589,55.33642333745957,train,losses.csv
49297,456500,train,3.2250917625427244,0.0001754179651563,55.36652417977651,eval,losses.csv
49299,456500,train,3.2416181564331055,0.0001754179651563,55.367009834448496,train,losses.csv
49298,456500,val,3.2366982650756837,0.0001754179651563,55.36652417977651,eval,losses.csv
49300,456510,train,3.211108684539795,0.0001754135595426,55.37166126569112,train,losses.csv
49301,456520,train,3.3121848106384277,0.0001754091539177,55.37628542582194,train,losses.csv
49302,456530,train,3.211660385131836,0.0001754047482816,55.38091629743576,train,losses.csv
49303,456540,train,3.262202739715576,0.0001754003426344,55.38557358980179,train,losses.csv
49304,456550,train,3.317491054534912,0.0001753959369761,55.39022006193797,train,losses.csv
49305,456560,train,3.2301185131073,0.0001753915313066,55.39484811623891,train,losses.csv
49306,456570,train,3.234154462814331,0.000175387125626,55.39948618014653,train,losses.csv
49307,456580,train,3.3300106525421143,0.0001753827199342,55.40413429339727,train,losses.csv
49308,456590,train,3.225412130355835,0.0001753783142314,55.40877896149953,train,losses.csv
49309,456600,train,3.1916093826293945,0.0001753739085174,55.41342615683873,train,losses.csv
49310,456610,train,3.3014280796051025,0.0001753695027923,55.41805822451909,train,losses.csv
49311,456620,train,3.2592108249664307,0.0001753650970561,55.42270188331604,train,losses.csv
49312,456630,train,3.238150835037231,0.0001753606913087,55.42734685341517,train,losses.csv
49313,456640,train,3.1670081615448,0.0001753562855503,55.43198848962784,train,losses.csv
49314,456650,train,3.241746425628662,0.0001753518797808,55.436632521947224,train,losses.csv
49315,456660,train,3.304351329803467,0.0001753474740002,55.441265964508055,train,losses.csv
49316,456670,train,3.2279882431030273,0.0001753430682085,55.44591383139292,train,losses.csv
49317,456680,train,3.1528055667877197,0.0001753386624057,55.45055862665176,train,losses.csv
49318,456690,train,3.1216113567352295,0.0001753342565919,55.45520173708598,train,losses.csv
49319,456700,train,3.228422164916992,0.000175329850767,55.45984450181325,train,losses.csv
49320,456710,train,3.213000535964966,0.000175325444931,55.46448355913162,train,losses.csv
49321,456720,train,3.0821146965026855,0.0001753210390839,55.469129319985704,train,losses.csv
49322,456730,train,3.226252555847168,0.0001753166332258,55.47376775741577,train,losses.csv
49323,456740,train,3.2016148567199707,0.0001753122273567,55.47840019067129,train,losses.csv
49324,456750,train,3.2319846868515016,0.0001753078214765,55.50849040746689,eval,losses.csv
49326,456750,train,3.3020713329315186,0.0001753078214765,55.50897256930669,train,losses.csv
49325,456750,val,3.228939595222473,0.0001753078214765,55.50849040746689,eval,losses.csv
49327,456760,train,3.175753593444824,0.0001753034155852,55.51363101402919,train,losses.csv
49328,456770,train,3.290138006210327,0.0001752990096829,55.51826409896215,train,losses.csv
49329,456780,train,3.067574977874756,0.0001752946037696,55.52289965947469,train,losses.csv
49330,456790,train,3.1503260135650635,0.0001752901978452,55.52753442128499,train,losses.csv
49331,456800,train,3.208062648773194,0.0001752857919099,55.532184183597565,train,losses.csv
49332,456810,train,3.277068614959717,0.0001752813859635,55.536837510267894,train,losses.csv
49333,456820,train,3.259821653366089,0.000175276980006,55.54147179921468,train,losses.csv
49334,456830,train,3.1866235733032227,0.0001752725740376,55.546108690897626,train,losses.csv
49335,456840,train,3.2180707454681396,0.0001752681680582,55.550741914908095,train,losses.csv
49336,456850,train,3.236660957336426,0.0001752637620678,55.55539691845576,train,losses.csv
49337,456860,train,3.236011266708374,0.0001752593560663,55.56004021565119,train,losses.csv
49338,456870,train,3.3433423042297363,0.0001752549500539,55.56467789411545,train,losses.csv
49339,456880,train,3.2132041454315186,0.0001752505440305,55.56931809186936,train,losses.csv
49340,456890,train,3.159172296524048,0.0001752461379961,55.5739431142807,train,losses.csv
49341,456900,train,3.2616846561431885,0.0001752417319508,55.57858251730601,train,losses.csv
49342,456910,train,3.2753002643585205,0.0001752373258944,55.58323658307393,train,losses.csv
49343,456920,train,3.250190496444702,0.0001752329198271,55.58789045413335,train,losses.csv
49344,456930,train,3.205073595046997,0.0001752285137489,55.592536143461864,train,losses.csv
49345,456940,train,3.2239978313446045,0.0001752241076596,55.597171715895335,train,losses.csv
49346,456950,train,3.1373069286346436,0.0001752197015594,55.60180271466573,train,losses.csv
49347,456960,train,3.2029833793640137,0.0001752152954483,55.606449671586354,train,losses.csv
49348,456970,train,3.144528865814209,0.0001752108893262,55.611088629563646,train,losses.csv
49349,456980,train,3.1112656593322754,0.0001752064831932,55.615733663241066,train,losses.csv
49350,456990,train,3.259601593017578,0.0001752020770493,55.620381168524425,train,losses.csv
49351,457000,train,3.223634057044983,0.0001751976708944,55.65050005912781,eval,losses.csv
49353,457000,train,3.255796194076538,0.0001751976708944,55.65100035270055,train,losses.csv
49352,457000,val,3.2504642724990847,0.0001751976708944,55.65050005912781,eval,losses.csv
49354,457010,train,3.214287519454956,0.0001751932647286,55.65564892292023,train,losses.csv
49355,457020,train,3.2107903957366943,0.0001751888585519,55.660288075606026,train,losses.csv
49356,457030,train,3.3684003353118896,0.0001751844523642,55.66491785049438,train,losses.csv
49357,457040,train,3.2314181327819824,0.0001751800461657,55.66957630713781,train,losses.csv
49358,457050,train,3.302300930023194,0.0001751756399562,55.67421254316966,train,losses.csv
49359,457060,train,3.315354347229004,0.0001751712337359,55.67884869575501,train,losses.csv
49360,457070,train,3.357419967651367,0.0001751668275046,55.68347691297531,train,losses.csv
49361,457080,train,3.2343595027923584,0.0001751624212625,55.688118580977125,train,losses.csv
49362,457090,train,3.1740071773529053,0.0001751580150094,55.692757610479994,train,losses.csv
49363,457100,train,3.2833943367004395,0.0001751536087455,55.69739013115565,train,losses.csv
49364,457110,train,3.1852211952209473,0.0001751492024707,55.702035800615946,train,losses.csv
49365,457120,train,3.3439159393310547,0.000175144796185,55.70668211778005,train,losses.csv
49366,457130,train,3.2334415912628174,0.0001751403898885,55.71131259600322,train,losses.csv
49367,457140,train,3.2126166820526123,0.0001751359835811,55.7159570813179,train,losses.csv
49368,457150,train,3.264396905899048,0.0001751315772628,55.720604077974954,train,losses.csv
49369,457160,train,3.3011417388916016,0.0001751271709337,55.72524316310883,train,losses.csv
49370,457170,train,3.325310707092285,0.0001751227645937,55.72990218400955,train,losses.csv
49371,457180,train,3.278196334838867,0.0001751183582429,55.7345289349556,train,losses.csv
49372,457190,train,3.2251172065734863,0.0001751139518813,55.739177207152046,train,losses.csv
49373,457200,train,3.2933921813964844,0.0001751095455088,55.74383693536122,train,losses.csv
49374,457210,train,3.258312940597534,0.0001751051391254,55.748485195636746,train,losses.csv
49375,457220,train,3.286733627319336,0.0001751007327313,55.75311673879624,train,losses.csv
49376,457230,train,3.278034210205078,0.0001750963263263,55.75774665673574,train,losses.csv
49377,457240,train,3.1938185691833496,0.0001750919199105,55.76239417791366,train,losses.csv
49380,457250,train,3.241965479850769,0.0001750875134839,55.79254851738611,eval,losses.csv
49379,457250,train,3.2105138301849365,0.0001750875134839,55.7930304646492,train,losses.csv
49378,457250,val,3.2390952205657957,0.0001750875134839,55.79254851738611,eval,losses.csv
49381,457260,train,3.105027198791504,0.0001750831070465,55.79767419497172,train,losses.csv
49382,457270,train,3.245452642440796,0.0001750787005983,55.80231061379115,train,losses.csv
49383,457280,train,3.1838223934173584,0.0001750742941393,55.806938989957175,train,losses.csv
49384,457290,train,3.1880340576171875,0.0001750698876695,55.81159073114395,train,losses.csv
49385,457300,train,3.2045905590057373,0.0001750654811889,55.81624436378479,train,losses.csv
49386,457310,train,3.27981948852539,0.0001750610746976,55.82088367541631,train,losses.csv
49387,457320,train,3.279573678970337,0.0001750566681954,55.8255220135053,train,losses.csv
49388,457330,train,3.1416754722595215,0.0001750522616825,55.830164992809294,train,losses.csv
49389,457340,train,3.150407314300537,0.0001750478551588,55.834809418519335,train,losses.csv
49390,457350,train,3.1907849311828613,0.0001750434486243,55.839443198839824,train,losses.csv
49391,457360,train,3.271751642227173,0.0001750390420791,55.84410107533137,train,losses.csv
49392,457370,train,3.2414233684539795,0.0001750346355231,55.84873275359472,train,losses.csv
49393,457380,train,3.12361216545105,0.0001750302289564,55.853380215168,train,losses.csv
49394,457390,train,3.2577226161956787,0.0001750258223789,55.85802141030629,train,losses.csv
49395,457400,train,3.2538321018218994,0.0001750214157907,55.86266555786133,train,losses.csv
49396,457410,train,3.252101421356201,0.0001750170091918,55.867307698726655,train,losses.csv
49397,457420,train,3.354503870010376,0.0001750126025821,55.87194279034932,train,losses.csv
49398,457430,train,3.199317216873169,0.0001750081959617,55.876580798625945,train,losses.csv
49399,457440,train,3.3235907554626465,0.0001750037893305,55.88121858040492,train,losses.csv
49400,457450,train,3.169722557067871,0.0001749993826887,55.8858603477478,train,losses.csv
49401,457460,train,3.1706607341766357,0.0001749949760361,55.89049898783366,train,losses.csv
49402,457470,train,3.261018991470337,0.0001749905693729,55.89514370361964,train,losses.csv
49403,457480,train,3.1539089679718018,0.0001749861626989,55.899783666928606,train,losses.csv
49404,457490,train,3.1510705947875977,0.0001749817560142,55.90442303419113,train,losses.csv
49405,457500,train,3.236049032211304,0.0001749773493188,55.93449203173319,eval,losses.csv
49407,457500,train,3.2083592414855957,0.0001749773493188,55.93497721751531,train,losses.csv
49406,457500,val,3.2449552631378173,0.0001749773493188,55.93449203173319,eval,losses.csv
49408,457510,train,3.2664520740509033,0.0001749729426128,55.93961267471313,train,losses.csv
49409,457520,train,3.189509153366089,0.000174968535896,55.944254608949024,train,losses.csv
49410,457530,train,3.2656824588775635,0.0001749641291686,55.94889318545659,train,losses.csv
49411,457540,train,3.2597098350524902,0.0001749597224305,55.95354528427124,train,losses.csv
49412,457550,train,3.2218058109283447,0.0001749553156818,55.95818779865901,train,losses.csv
49413,457560,train,3.178382635116577,0.0001749509089223,55.9628191947937,train,losses.csv
49414,457570,train,3.2121217250823975,0.0001749465021522,55.967448167006175,train,losses.csv
49415,457580,train,3.2094221115112305,0.0001749420953715,55.972101525465646,train,losses.csv
49416,457590,train,3.216906785964966,0.0001749376885801,55.97674396038055,train,losses.csv
49417,457600,train,3.2156965732574463,0.000174933281778,55.98138190507889,train,losses.csv
49418,457610,train,3.244908094406128,0.0001749288749653,55.98603318929672,train,losses.csv
49419,457620,train,3.2411985397338867,0.000174924468142,55.99065651893616,train,losses.csv
49420,457630,train,3.0858850479125977,0.000174920061308,55.995299351215365,train,losses.csv
49421,457640,train,3.1341214179992676,0.0001749156544635,55.99993627866109,train,losses.csv
49422,457650,train,3.136510848999023,0.0001749112476082,56.00458116928736,train,losses.csv
49423,457660,train,3.2424604892730713,0.0001749068407424,56.00921125014623,train,losses.csv
49424,457670,train,3.1912522315979004,0.000174902433866,56.01385947863261,train,losses.csv
49425,457680,train,3.3100650310516357,0.0001748980269789,56.01850173075994,train,losses.csv
49426,457690,train,3.20085072517395,0.0001748936200813,56.02314366499583,train,losses.csv
49427,457700,train,3.3050637245178223,0.000174889213173,56.02777633666992,train,losses.csv
49428,457710,train,3.2531380653381348,0.0001748848062541,56.03241078853607,train,losses.csv
49429,457720,train,3.185009479522705,0.0001748803993247,56.03703732887904,train,losses.csv
49430,457730,train,3.3274002075195312,0.0001748759923847,56.04167023897171,train,losses.csv
49431,457740,train,3.2828900814056396,0.0001748715854341,56.04630685249965,train,losses.csv
49432,457750,train,3.2219332456588745,0.0001748671784729,56.07637554009755,eval,losses.csv
49434,457750,train,3.19814133644104,0.0001748671784729,56.07686767578125,train,losses.csv
49433,457750,val,3.2479022932052612,0.0001748671784729,56.07637554009755,eval,losses.csv
